scode,sname,amccode
119528,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,3
103173,Aditya Birla Sun Life Frontline Equity Fund-Dividend,3
103174,Aditya Birla Sun Life Frontline Equity Fund-Growth,3
112113,Aditya Birla Sun Life Frontline Equity Fund-Plan B (Dividend),3
112114,Aditya Birla Sun Life Frontline Equity Fund-Plan B (Growth),3
119611,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Direct Plan,3
100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,3
123860,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Daily Dividend - Direct Plan,3
123863,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Daily Dividend - Regular Plan,3
119612,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Direct Plan,3
100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,3
119610,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Direct Plan,3
100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,3
123862,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Weekly Dividend - Direct Plan,3
123861,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Weekly Dividend - Regular Plan,3
119605,Aditya Birla Sun Life Gilt Plus - PF Plan - Growth - Direct Plan,3
100058,Aditya Birla Sun Life Gilt Plus - PF Plan - Growth - Regular Plan,3
119606,Aditya Birla Sun Life Gilt Plus - PF Plan - Quarterly Dividend - Direct Plan,3
100057,Aditya Birla Sun Life Gilt Plus - PF Plan - Quarterly Dividend - Regular Plan,3
100059,Aditya Birla Sun Life Gilt Plus-PF Plan (Annual Dividend),3
100062,Aditya Birla Sun Life Gilt Plus-Regular Plan (Annual Dividend),3
132141,Aditya Birla Sun Life Global Commodities Fund - Direct Plan - Dividend Option,3
132140,Aditya Birla Sun Life Global Commodities Fund - Direct plan - Growth Option,3
132139,Aditya Birla Sun Life Global Commodities Fund - Regular Plan - Dividend Option,3
132138,Aditya Birla SUn Life Global Commodities Fund - Regular Plan - Growth Option,3
132010,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Direct Plan - Dividend Option,3
132009,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Direct Plan - Growth Option,3
132003,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Regular Plan - Dividend Option,3
132005,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Regular Plan - Growth Option,3
115127,Aditya Birla Sun Life Gold ETF,3
120545,Aditya Birla Sun Life Gold Fund - Dividend - Direct Plan,3
120546,Aditya Birla Sun Life Gold Fund - Growth - Direct Plan,3
116795,Aditya Birla Sun Life Gold Fund-Dividend,3
116796,Aditya Birla Sun Life Gold Fund-Growth,3
133440,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Dividend - Direct Plan,3
133439,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Dividend - Regular Plan,3
120533,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Growth - Direct Plan,3
103188,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Growth - Regular Plan,3
120532,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Half Yearly Dividend - Direct Plan,3
103187,Aditya Birla Sun Life Government Securities Fund - Long Term Plan - Half Yearly Dividend - Regular Plan,3
119530,Aditya Birla Sun Life Government Securities Fund - Short Term Plan - Daily Dividend - Direct Plan,3
119529,Aditya Birla Sun Life Government Securities Fund - Short Term Plan - Growth - Direct Plan,3
103190,Aditya Birla Sun Life Government Securities Fund - Short Term Plan - Growth - Regular Plan,3
110515,Aditya Birla Sun Life Government Seurities Fund - Short Term Plan - Daily Dividend - Regular Plan,3
110666,"Aditya Birla Sun Life Govt, Securities Short Term Fund-Institutional Daily Dividend Option",3
110668,"Aditya Birla Sun Life Govt, Securities Short Term Fund-Institutional Plan A(Dividend)",3
110665,"Aditya Birla Sun Life Govt, Securities Short Term Fund-Institutional Weekly Dividend Option",3
103189,"Aditya Birla Sun Life Govt, Securities Short Term Fund-Retail Plan A(Dividend)",3
110516,"Aditya Birla Sun Life Govt, Securities Short Term Fund-Retail Weekly Dividend Option",3
103177,Aditya Birla Sun Life Income Fund-Plan A(Dividend),3
103179,Aditya Birla Sun Life Income Fund-Plan D(54EA Dividend),3
103180,Aditya Birla Sun Life Income Fund-Plan E(54EA Growth),3
103181,Aditya Birla Sun Life Income Fund-PLan F(54EB Dividend),3
103182,Aditya Birla Sun Life Income Fund-Plan G(54EB Growth),3
133446,Aditya Birla Sun Life Income Plus - Dividend - Direct Plan,3
133445,Aditya Birla Sun Life Income Plus - Dividend - Regular Plan,3
119657,Aditya Birla Sun Life Income Plus - Growth - Direct Plan,3
100038,Aditya Birla Sun Life Income Plus - Growth - Regular Plan,3
119655,Aditya Birla Sun Life Income Plus - Quarterly Dividend - Direct Plan,3
100037,Aditya Birla Sun Life Income Plus - Quarterly Dividend - Regular Plan,3
111777,Aditya Birla Sun Life Income Plus (Discipline Advantage Plan),3
119649,Aditya Birla Sun Life Index Fund - Dividend - Direct Plan,3
101313,Aditya Birla Sun Life Index Fund - Dividend - Regular Plan,3
119648,Aditya Birla Sun Life Index Fund - Growth - Direct Plan,3
101314,Aditya Birla Sun Life Index Fund - Growth - Regular Plan,3
119590,Aditya Birla Sun Life India Gennext Fund - Dividend - Direct Plan,3
119591,Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan,3
103110,Aditya Birla Sun Life India Gennext Fund-Dividend Option,3
103111,Aditya Birla Sun Life India Gennext Fund-Growth Option,3
119617,Aditya Birla Sun Life India Opportunities Fund - Dividend - Direct Plan,3
100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,3
119618,Aditya Birla Sun Life India Opportunities Fund - Growth - Direct Plan,3
100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,3
119537,Aditya Birla Sun Life India Reforms Fund - Dividend - Direct Plan,3
119536,Aditya Birla Sun Life India Reforms Fund - Growth - Direct Plan,3
112922,Aditya Birla Sun Life India Reforms Fund-DIVIDEND,3
112921,Aditya Birla Sun Life India Reforms Fund-GROWTH,3
119515,Aditya Birla Sun Life Infrastructure Fund -  Dividend - Direct Plan,3
119514,Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan,3
103475,Aditya Birla Sun Life Infrastructure Fund-Dividend,3
103476,Aditya Birla Sun Life Infrastructure Fund-Growth,3
111956,Aditya Birla Sun Life Infrastructure Fund-Plan B (Dividend),3
111955,Aditya Birla Sun Life Infrastructure Fund-Plan B (Growth),3
119516,Aditya Birla Sun Life International Equity Fund - Plan A - Dividend - Direct Plan,3
106872,Aditya Birla Sun Life International Equity Fund - Plan A - Dividend - Regular Plan,3
119517,Aditya Birla Sun Life International Equity Fund - Plan A - Growth - Direct Plan,3
106873,Aditya Birla Sun Life International Equity Fund - Plan A - Growth - Regular Plan,3
119519,Aditya Birla Sun Life International Equity Fund - Plan B - Dividend - Direct Plan,3
106875,Aditya Birla Sun Life International Equity Fund - Plan B - Dividend - Regular Plan,3
119518,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan,3
106876,Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan,3
132121,Aditya Birla Sun Life Latin America Equity Fund - Direct Plan - Dividend Option,3
132120,Aditya Birla Sun Life Latin America Equity Fund - Direct Plan - Growth Option,3
132117,Aditya Birla Sun Life Latin America Equity Fund - Regular Plan - Dividend Option,3
132118,Aditya Birla Sun Life Latin America Equity Fund - Regular Plan - Growth Option,3
120704,Aditya Birla Sun Life Long Term Accrual Fund - Direct Plan - Growth,3
119640,Aditya Birla Sun Life Long Term Accrual Fund - Direct Plan - Monthly Dividend,3
100970,Aditya Birla Sun Life Long Term Accrual Fund - Regular Plan - Growth,3
100971,Aditya Birla Sun Life Long Term Accrual Fund - Regular Plan - Monthly Dividend,3
119521,Aditya Birla Sun Life Long Term Advantage - Dividend - Direct Plan,3
119520,Aditya Birla Sun Life Long Term Advantage - Growth - Direct Plan,3
104339,Aditya Birla Sun Life Long Term Fund- Growth Option,3
104338,Aditya Birla Sun Life Long Term Fund-Dividend Option,3
120573,Aditya Birla Sun Life Low Duration Fund - Dividend - Direct Plan,3
103184,Aditya Birla Sun Life Low Duration Fund - Dividend - Regular Plan,3
120572,Aditya Birla Sun Life Low Duration Fund - Growth - Direct Plan,3
103185,Aditya Birla Sun Life Low Duration Fund - Growth - Regular Plan,3
120574,Aditya Birla Sun Life Low Duration Fund - Quarterly Dividend - Direct Plan,3
103186,Aditya Birla Sun Life Low Duration Fund - Quarterly Dividend - Regular Plan,3
133514,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Dividend,3
133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,3
133515,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Dividend,3
133513,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth,3
119538,Aditya Birla Sun Life Medium Term Plan - Dividend - Direct Plan,3
111812,Aditya Birla Sun Life Medium Term Plan - Dividend - Regular Plan,3
119539,Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan,3
111803,Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan,3
119540,Aditya Birla Sun Life Medium Term Plan - Half Yearly Dividend - Direct Plan,3
111811,Aditya Birla Sun Life Medium Term Plan - Half Yearly Dividend - Regular Plan,3
111805,Aditya Birla Sun Life Medium Term Plan - Institutional - Daily Dividend Plan,3
111813,Aditya Birla Sun Life Medium Term Plan - Institutional - Dividend Plan,3
111804,Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan,3
111816,Aditya Birla Sun Life Medium Term Plan - Institutional - Half Yearly Dividend Plan,3
111815,Aditya Birla Sun Life Medium Term Plan - Institutional - Qrtly Dividend Plan,3
111810,Aditya Birla Sun Life Medium Term Plan - Institutional - Quarterly Dividend Plan,3
119541,Aditya Birla Sun Life Medium Term Plan - Quarterly Dividend - Direct Plan,3
111809,Aditya Birla Sun Life Medium Term Plan - Quarterly Dividend - Regular Plan,3
111806,Aditya Birla Sun Life Medium Term Plan - Retail - Daily Dividend Plan,3
111814,Aditya Birla Sun Life Medium Term Plan - Retail - Qrtly Dividend Plan,3
119619,Aditya Birla Sun Life Midcap Fund - Dividend - Direct Plan,3
119620,Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan,3
101591,Aditya Birla Sun Life MIDCAP Fund-Dividend,3
101592,Aditya Birla Sun Life MIDCAP Fund-Growth,3
112115,Aditya Birla Sun Life MIDCAP Fund-Plan B (Dividend),3
112116,Aditya Birla Sun Life MIDCAP Fund-Plan B (Growth),3
120705,Aditya Birla Sun Life MIP II - Wealth 25 Plan - Growth / Payment - Direct Plan,3
101818,Aditya Birla Sun Life MIP II - Wealth 25 Plan - Growth / Payment - Regular Plan,3
120550,Aditya Birla Sun Life MIP II - Wealth 25 Plan - Monthly Dividend - Direct Plan,3
101816,Aditya Birla Sun Life MIP II - Wealth 25 Plan - Monthly Dividend - Regular Plan,3
119647,Aditya Birla Sun Life MNC Fund - Dividend - Direct Plan,3
100063,Aditya Birla Sun Life MNC Fund - Dividend - Regular Plan,3
119646,Aditya Birla Sun Life MNC Fund - Growth - Direct Plan,3
100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,3
103167,Aditya Birla Sun Life New Millenium Fund - Dividend - Regular Plan,3
103168,Aditya Birla Sun Life New Millenium Fund - Growth - Regular Plan,3
120538,Aditya Birla Sun Life New Millennium Fund - Dividend - Direct Plan,3
120539,Aditya Birla Sun Life New Millennium Fund - Growth - Direct Plan,3
115512,Aditya Birla Sun Life Nifty ETF,3
119658,Aditya Birla Sun Life Pure Value Fund - Dividend - Direct Plan,3
108166,Aditya Birla Sun Life Pure Value Fund - Dividend Option,3
119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan,3
108167,Aditya Birla Sun Life Pure Value Fund - Growth Option,3
103164,Aditya Birla Sun Life Relief 96 - Dividend Option,3
107745,Aditya Birla Sun Life Relief 96 - Growth Option,3
119500,Aditya Birla Sun Life Savings Fund - Daily Dividend - Direct Plan,3
105888,Aditya Birla Sun Life Savings Fund - Daily Dividend - Regular Plan,3
112016,Aditya Birla Sun Life Savings Fund - Discipline Advantage Plan,3
119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,3
101317,Aditya Birla Sun Life Savings Fund - Growth - Regular Plan,3
119499,Aditya Birla Sun Life Savings Fund - Weekly Dividend - Direct Plan,3
105887,Aditya Birla Sun Life Savings Fund - Weekly Dividend - Regular Plan,3
101315,Aditya Birla Sun Life Savings Fund-Insititutional Fortnightly Dividend,3
105889,Aditya Birla Sun Life Savings Fund-Insititutional Plan - Monthly  Dividend,3
105886,Aditya Birla Sun Life Savings Fund-Retail - Monthly Dividend,3
105881,Aditya Birla Sun Life Savings Fund-Retail - Weekly Dividend,3
109108,Aditya Birla Sun Life Savings Fund-Retail Daily Dividend,3
101318,Aditya Birla Sun Life Savings Fund-Retail Fortnightly Dividend,3
101316,Aditya Birla Sun Life Savings Fund-Retail Growth,3
139581,Aditya Birla Sun Life SENSEX ETF,3
111780,Aditya Birla Sun Life Short Term Fund - Discipline Advantage Plan,3
124832,Aditya Birla Sun Life Short Term Fund - Dividend - Direct Plan,3
124833,Aditya Birla Sun Life Short Term Fund - Dividend - Regular Plan,3
119533,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,3
103178,Aditya Birla Sun Life Short Term Fund - Growth - Regular Plan,3
119532,Aditya Birla Sun Life Short Term Fund - Monthly Dividend - Direct Plan,3
103183,Aditya Birla Sun Life Short Term Fund - Monthly Dividend - Regular Plan,3
119496,Aditya Birla Sun Life Short Term Opportunities Fund - Dividend - Direct Plan,3
101843,Aditya Birla Sun Life Short Term Opportunities Fund - Dividend - Regular Plan,3
119498,Aditya Birla Sun Life Short Term Opportunities Fund - Growth - Direct Plan,3
101844,Aditya Birla Sun Life Short Term Opportunities Fund - Growth - Regular Plan,3
119497,Aditya Birla Sun Life Short Term Opportunities Fund - Quarterly Dividend - Direct Plan,3
112356,Aditya Birla Sun Life Short Term Opportunities Fund - Quarterly Dividend - Regular Plan,3
109216,Aditya Birla Sun Life Short Term Opportunities Fund-Institutional Dividend Plan,3
109213,Aditya Birla Sun Life Short Term Opportunities Fund-Institutional Growth Plan,3
112357,Aditya Birla Sun Life Short Term Opportunities Fund-Institutional Quarterly Dividend Plan,3
105805,Aditya Birla Sun Life Small & Midcap Fund - DIVIDEND,3
105804,Aditya Birla Sun Life Small & Midcap Fund - GROWTH,3
119557,Aditya Birla Sun Life Small And Midcap Fund - Dividend - Direct Plan,3
119556,Aditya Birla Sun Life Small And Midcap Fund - Growth - Direct Plan,3
107505,Aditya Birla Sun Life Special Situations Fund - Dividend,3
119547,Aditya Birla Sun Life Special Situations Fund - Dividend - Direct Plan,3
107504,Aditya Birla Sun Life Special Situations Fund - Growth,3
119546,Aditya Birla Sun Life Special Situations Fund - Growth - Direct Plan,3
119660,Aditya Birla Sun Life Tax Plan - Direct Plan - Dividend Option,3
119661,Aditya Birla Sun Life Tax Plan - Direct Plan - Growth Option,3
100067,Aditya Birla Sun Life Tax Plan - Regular Plan - Dividend Option,3
104331,Aditya Birla Sun Life Tax Plan - Regular Plan - Growth Option,3
119543,Aditya Birla Sun Life Tax Relief 96 - Dividend - Direct Plan,3
119544,Aditya Birla Sun Life Tax Relief 96 - Growth - Direct Plan,3
131741,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option,3
131740,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option,3
131739,Aditya Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option,3
131738,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Bonus Option,3
131737,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Dividend Option,3
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,3
119563,Aditya Birla Sun Life Top 100 Fund - Dividend - Direct Plan,3
119564,Aditya Birla Sun Life Top 100 Fund - Growth - Direct Plan,3
103308,Aditya Birla Sun Life Top 100 Fund -Dividend Option,3
103309,Aditya Birla Sun Life Top 100 Fund -Growth Option,3
119551,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Dividend,3
119550,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Growth,3
119552,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Monthly Dividend,3
119553,Aditya Birla Sun Life Treasury Optimizer Plan - Direct Plan-Quarterly Dividend,3
112015,Aditya Birla Sun Life Treasury Optimizer Plan - Discipline Advantage Plan - Growth,3
108272,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Dividend,3
108273,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Growth,3
110282,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Monthly Dividend,3
108274,Aditya Birla Sun Life Treasury Optimizer Plan - Regular Plan-Quarterly Dividend,3
103176,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Growth,3
110490,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Monthly Dividend,3
106157,Aditya Birla Sun Life Treasury Optimizer Plan - Retail Plan-Quarterly Dividend,3
103175,Aditya Birla Sun Life Ultra Short Term Fund- Retail Plan A(Monthly Dividend),3
113545,BNP PARIBAS  Equity Fund-Dividend Option,59
113544,BNP PARIBAS  Equity Fund-Growth Option,59
141006,BNP PARIBAS BALANCED FUND- DIRECT PLAN - GROWTH OPTION,59
141005,BNP PARIBAS BALANCED FUND -DIRECT PLAN- DIVIDEND OPTION,59
